time,switch_id,src_ip,dst_ip,proto,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
718.3,3,172.16.220.133,10.0.0.100,17,4,1327.58,495939.46,373.6,4.06,1,292,1
647.43,3,10.0.0.3,10.0.0.100,17,3,83.15,53098.77,638.6,19.67,0,2,0
277.13,3,10.0.0.2,10.0.0.100,17,1,36.78,6471.24,175.9,11.91,1,10,0
255.51,3,10.0.0.2,10.0.0.100,6,1,113.08,127407.57,1126.7,13.24,0,18,0
696.56,1,172.16.183.174,10.0.0.100,17,4,1333.13,319193.34,239.4,5.77,0,396,1
200.8,1,10.0.0.3,10.0.0.100,6,3,12.67,1986.66,156.7,7.43,1,3,0
746.94,2,192.168.242.167,10.0.0.100,6,5,1683.8,177815.77,105.6,2.17,0,3,1
238.71,2,10.0.0.1,10.0.0.100,17,2,116.62,72117.8,618.4,15.45,1,1,0
191.16,2,10.0.0.3,10.0.0.100,6,2,426.3,291552.79,683.9,16.62,1,1,0
408.25,1,10.0.0.3,10.0.0.100,17,3,45.39,4646.59,102.4,3.82,1,1,0
171.65,1,10.0.0.2,10.0.0.100,6,3,12.48,2625.27,210.4,24.28,1,3,0
757.53,1,192.168.178.47,10.0.0.100,6,4,683.91,88133.1,128.9,2.72,0,2,1
381.27,3,10.0.0.2,10.0.0.100,17,2,57.31,6599.73,115.2,6.21,1,2,0
685.39,2,172.16.56.158,10.0.0.100,17,5,1231.97,243247.56,197.4,5.05,0,118,1
255.03,1,10.0.0.2,10.0.0.100,17,3,113.61,94895.21,835.3,12.92,1,2,0
118.53,3,10.0.0.2,10.0.0.100,6,3,92.85,108420.01,1167.7,22.95,1,3,0
462.91,3,10.0.0.3,10.0.0.100,17,1,42.77,52778.87,1233.9,13.56,1,42,0
373.75,1,10.0.0.1,10.0.0.100,17,2,85.69,90461.98,1055.7,11.87,1,2,0
683.54,1,172.16.112.220,10.0.0.100,17,5,1119.23,128538.78,114.8,3.14,0,53,1
760.74,1,192.168.183.84,10.0.0.100,6,4,887.91,74277.73,83.7,2.01,0,161,1
747.93,1,192.168.180.122,10.0.0.100,6,4,1384.29,179128.31,129.4,3.46,0,150,1
681.72,3,172.16.82.93,10.0.0.100,17,4,891.95,333848.7,374.3,6.11,0,194,1
677.14,2,172.16.227.222,10.0.0.100,17,5,769.88,254539.39,330.6,2.79,0,226,1
686.68,3,172.16.209.190,10.0.0.100,17,4,1844.27,580179.4,314.6,4.35,0,3,1
624.66,3,10.0.0.1,10.0.0.100,17,3,67.31,35819.23,532.2,22.48,1,3,0
470.41,2,10.0.0.3,10.0.0.100,17,2,12.18,3162.5,259.7,19.85,1,1,0
247.58,1,10.0.0.1,10.0.0.100,17,2,57.57,7565.46,131.4,4.47,1,1,0
705.95,2,172.16.240.237,10.0.0.100,17,4,1565.65,573649.08,366.4,5.49,0,2,1
327.66,1,10.0.0.3,10.0.0.100,6,1,113.75,86720.95,762.4,14.93,1,5,0
764.89,1,192.168.121.237,10.0.0.100,6,4,1382.05,82112.6,59.4,0.26,1,2,1
72.31,1,10.0.0.3,10.0.0.100,6,3,2.13,408.0,191.8,10.98,1,3,0
715.28,2,172.16.178.160,10.0.0.100,17,5,1732.69,826332.78,476.9,1.48,0,2,1
760.45,3,192.168.128.2,10.0.0.100,6,4,440.28,58681.87,133.3,3.18,0,176,1
724.22,2,192.168.72.7,10.0.0.100,6,5,1956.21,140824.78,72.0,1.28,0,443,1
689.19,2,172.16.186.25,10.0.0.100,17,5,2789.43,528958.79,189.6,6.78,0,122,1
716.06,1,172.16.138.151,10.0.0.100,17,5,1929.63,678238.53,351.5,3.91,0,384,1
380.38,2,10.0.0.1,10.0.0.100,17,2,53.92,75791.01,1405.7,11.84,1,3,0
178.23,3,10.0.0.1,10.0.0.100,17,3,54.1,4691.98,86.7,9.2,0,1,0
709.45,3,172.16.203.184,10.0.0.100,17,4,442.12,108576.36,245.6,5.3,0,300,1
615.84,2,10.0.0.3,10.0.0.100,17,3,72.81,74977.56,1029.7,20.88,1,3,0
684.91,3,172.16.30.210,10.0.0.100,17,4,950.69,439003.86,461.8,7.62,0,44,1
554.69,1,10.0.0.1,10.0.0.100,6,2,42.18,8316.21,197.2,12.96,0,3,0
389.23,1,10.0.0.3,10.0.0.100,17,2,104.76,67089.24,640.4,27.78,1,2,0
140.02,1,10.0.0.3,10.0.0.100,6,2,30.55,2787.78,91.3,23.91,0,1,0
683.92,2,172.16.41.107,10.0.0.100,17,4,531.53,252041.96,474.2,2.75,0,396,1
680.71,3,172.16.218.43,10.0.0.100,17,5,2739.91,185064.45,67.5,2.82,0,2,1
268.43,2,10.0.0.2,10.0.0.100,17,2,50.17,8000.74,159.5,12.67,0,1,0
434.79,3,10.0.0.1,10.0.0.100,17,2,89.45,94332.75,1054.6,17.93,1,2,0
698.65,2,172.16.210.7,10.0.0.100,17,5,1847.87,801900.96,434.0,5.88,0,342,1
754.29,1,192.168.124.181,10.0.0.100,6,5,661.47,45675.84,69.1,2.33,0,477,1
579.2,1,10.0.0.1,10.0.0.100,6,3,94.15,67127.13,713.0,28.88,0,2,0
294.38,1,10.0.0.3,10.0.0.100,17,3,34.12,6754.2,197.9,17.25,1,1,0
745.06,3,192.168.150.23,10.0.0.100,6,4,676.51,53459.01,79.0,1.36,0,1,1
721.88,3,172.16.43.76,10.0.0.100,17,4,1052.65,244510.24,232.3,4.93,0,59,1
543.93,2,10.0.0.3,10.0.0.100,6,3,23.55,33890.3,1438.9,16.84,1,1,0
370.76,1,10.0.0.1,10.0.0.100,17,1,50.07,4842.56,96.7,5.15,1,20,0
756.2,2,192.168.77.30,10.0.0.100,6,4,1116.39,74060.35,66.3,4.56,0,260,1
580.61,1,10.0.0.2,10.0.0.100,17,3,58.75,5280.65,89.9,19.65,1,2,0
658.34,3,10.0.0.2,10.0.0.100,6,3,109.62,99749.04,909.9,0.74,1,3,0
363.87,2,10.0.0.3,10.0.0.100,6,1,58.25,5939.62,102.0,6.89,1,15,0
340.28,3,10.0.0.2,10.0.0.100,6,2,76.98,40916.3,531.5,23.89,1,3,0
723.94,1,192.168.162.5,10.0.0.100,6,5,1958.81,236265.62,120.6,2.89,0,71,1
62.84,2,10.0.0.3,10.0.0.100,17,3,93.21,83263.54,893.3,7.21,1,3,0
613.58,1,10.0.0.3,10.0.0.100,6,3,79.92,82183.37,1028.3,17.38,1,3,0
419.87,2,10.0.0.1,10.0.0.100,6,2,73.88,40631.97,550.0,13.19,1,2,0
704.89,1,172.16.138.239,10.0.0.100,17,5,2527.35,673366.37,266.4,5.63,0,186,1
110.72,2,10.0.0.2,10.0.0.100,6,3,39.98,44761.67,1119.5,8.47,1,3,0
376.33,3,10.0.0.3,10.0.0.100,17,2,42.67,9023.36,211.5,12.37,1,3,0
709.35,3,172.16.46.46,10.0.0.100,17,4,1325.47,527373.75,397.9,4.41,0,1,1
682.31,1,172.16.243.206,10.0.0.100,17,4,1353.38,121180.92,89.5,5.49,0,336,1
752.07,1,192.168.213.132,10.0.0.100,6,4,772.33,94141.82,121.9,2.13,0,194,1
519.15,2,10.0.0.2,10.0.0.100,17,2,20.23,18284.76,903.8,19.46,1,3,0
507.34,1,10.0.0.2,10.0.0.100,17,3,9.82,2415.36,246.0,14.96,1,2,0
676.49,1,172.16.205.38,10.0.0.100,17,4,993.57,362236.68,364.6,7.33,0,283,1
391.36,3,10.0.0.2,10.0.0.100,17,2,108.26,62004.06,572.7,18.89,1,2,0
248.85,3,10.0.0.3,10.0.0.100,6,1,36.07,7607.33,210.9,23.35,1,31,0
732.4,2,192.168.117.209,10.0.0.100,6,4,279.31,29728.31,106.4,4.11,0,389,1
755.97,2,192.168.208.96,10.0.0.100,6,4,801.51,49943.07,62.3,4.58,1,2,1
270.07,2,10.0.0.3,10.0.0.100,17,3,224.12,193778.85,864.6,7.19,1,1,0
660.01,3,10.0.0.1,10.0.0.100,6,2,116.82,99443.87,851.2,9.97,1,3,0
292.94,3,10.0.0.2,10.0.0.100,17,2,42.38,3481.81,82.2,12.69,1,1,0
701.52,1,172.16.109.108,10.0.0.100,17,4,1412.29,341780.04,242.0,7.48,1,3,1
482.59,1,10.0.0.2,10.0.0.100,17,2,4.84,1209.83,249.8,26.7,1,2,0
218.56,3,10.0.0.1,10.0.0.100,17,3,52.45,5216.93,99.5,3.85,0,3,0
155.02,2,10.0.0.1,10.0.0.100,6,3,13.41,1341.37,100.1,10.21,1,3,0
694.97,3,172.16.220.215,10.0.0.100,17,5,2293.21,334093.72,145.7,2.14,0,335,1
476.89,1,10.0.0.2,10.0.0.100,17,2,35.93,2840.23,79.0,3.63,1,2,0
656.21,3,10.0.0.3,10.0.0.100,17,3,54.14,57919.79,1069.9,13.3,0,3,0
441.43,2,10.0.0.1,10.0.0.100,6,3,93.83,122260.68,1303.0,12.25,1,3,0
685.35,2,172.16.122.219,10.0.0.100,17,5,2238.81,559858.19,250.1,7.53,0,2,1
390.83,1,10.0.0.1,10.0.0.100,17,2,100.25,132096.72,1317.7,7.56,1,2,0
675.01,1,172.16.234.94,10.0.0.100,17,5,1713.2,505523.71,295.1,1.35,0,187,1
720.59,3,172.16.114.242,10.0.0.100,17,4,1471.63,517283.61,351.5,4.93,0,364,1
730.14,2,192.168.19.166,10.0.0.100,6,5,235.69,21086.22,89.5,5.06,0,2,1
747.48,1,192.168.132.94,10.0.0.100,6,5,718.23,89078.78,124.0,4.02,1,323,1
692.58,1,172.16.76.230,10.0.0.100,17,5,961.21,317967.12,330.8,4.04,0,3,1
11.77,3,10.0.0.2,10.0.0.100,6,3,100.83,94945.32,941.6,17.98,1,1,0
668.37,1,10.0.0.1,10.0.0.100,17,1,54.06,13927.31,257.6,29.89,1,20,0
21.55,3,10.0.0.3,10.0.0.100,6,2,51.9,61062.09,1176.5,18.12,1,2,0
715.18,1,172.16.24.141,10.0.0.100,17,5,2941.57,734534.32,249.7,0.55,0,170,1
703.79,3,172.16.158.185,10.0.0.100,17,4,2173.73,993268.33,456.9,1.69,0,278,1
65.11,1,10.0.0.3,10.0.0.100,6,3,33.58,41661.21,1240.8,7.03,1,3,0
761.87,2,192.168.23.171,10.0.0.100,6,4,2413.72,229112.24,94.9,2.06,0,38,1
95.14,3,10.0.0.3,10.0.0.100,6,3,119.68,123641.13,1033.1,15.97,1,2,0
681.42,2,172.16.163.103,10.0.0.100,17,4,2718.31,1349222.79,496.3,1.05,0,207,1
745.47,2,192.168.96.90,10.0.0.100,6,5,1022.73,82458.83,80.6,4.02,0,314,1
16.9,3,10.0.0.2,10.0.0.100,6,1,51.01,4084.7,80.1,3.44,0,14,0
569.09,1,10.0.0.1,10.0.0.100,17,2,112.2,112659.46,1004.1,2.04,0,3,0
727.06,2,192.168.173.50,10.0.0.100,6,4,2239.28,309579.31,138.2,4.24,0,211,1
264.73,2,10.0.0.2,10.0.0.100,6,2,55.8,31193.94,559.0,23.8,1,1,0
62.59,3,10.0.0.1,10.0.0.100,6,3,49.69,32096.05,645.9,13.11,1,3,0
258.88,2,10.0.0.3,10.0.0.100,6,2,27.19,29540.86,1086.6,18.97,1,2,0
628.82,3,10.0.0.2,10.0.0.100,6,2,62.38,80840.25,1296.0,12.4,0,1,0
770.02,3,192.168.118.147,10.0.0.100,6,5,886.51,77391.92,87.3,1.91,0,407,1
138.85,1,10.0.0.1,10.0.0.100,17,3,27.04,6207.23,229.5,12.76,1,3,0
625.31,2,10.0.0.2,10.0.0.100,6,2,18.26,20245.49,1108.6,25.93,1,2,0
769.28,1,192.168.217.75,10.0.0.100,6,5,1274.95,90605.25,71.1,0.52,0,463,1
329.11,2,10.0.0.1,10.0.0.100,6,3,26.38,24137.32,915.0,10.92,1,1,0
313.05,1,10.0.0.3,10.0.0.100,17,1,12.47,2843.95,228.1,19.06,1,30,0
2.78,2,10.0.0.3,10.0.0.100,17,2,43.88,2661.36,60.6,21.73,0,3,0
701.23,1,172.16.215.217,10.0.0.100,17,4,1844.46,182327.2,98.9,5.49,0,1,1
649.2,1,10.0.0.1,10.0.0.100,6,1,58.94,4014.41,68.1,24.11,1,36,0
704.46,2,172.16.51.171,10.0.0.100,17,4,2844.15,849378.25,298.6,6.88,0,231,1
56.97,1,10.0.0.1,10.0.0.100,17,2,64.27,68261.23,1062.1,23.29,1,1,0
684.18,2,172.16.87.152,10.0.0.100,17,4,2168.21,342872.24,158.1,6.1,0,311,1
63.88,2,10.0.0.2,10.0.0.100,17,3,62.27,34053.07,546.8,8.42,1,2,0
533.42,2,10.0.0.2,10.0.0.100,6,1,22.18,1676.08,75.6,20.5,1,11,0
486.09,2,10.0.0.2,10.0.0.100,6,1,32.88,35332.11,1074.5,24.54,1,37,0
769.06,3,192.168.110.39,10.0.0.100,6,4,2163.41,183786.37,85.0,4.17,0,352,1
52.5,1,10.0.0.3,10.0.0.100,6,2,86.42,104764.87,1212.3,26.38,1,3,0
174.35,2,10.0.0.1,10.0.0.100,6,3,88.58,111589.75,1259.8,10.08,1,3,0
130.08,1,10.0.0.1,10.0.0.100,6,3,39.36,51316.08,1303.7,8.97,1,1,0
218.12,2,10.0.0.1,10.0.0.100,6,3,93.66,121544.7,1297.7,2.24,1,3,0
713.12,3,172.16.95.16,10.0.0.100,17,5,1620.97,365056.23,225.2,5.22,0,371,1
249.15,1,10.0.0.2,10.0.0.100,6,2,595.32,579679.14,973.7,25.15,1,3,0
258.95,1,10.0.0.1,10.0.0.100,6,1,6.71,1403.2,209.2,3.21,0,19,0
166.75,2,10.0.0.1,10.0.0.100,6,1,19.22,4289.53,223.2,6.96,1,23,0
107.76,1,10.0.0.3,10.0.0.100,17,3,58.04,55856.57,962.4,29.71,1,2,0
639.64,3,10.0.0.2,10.0.0.100,6,1,59.81,4054.85,67.8,25.7,0,8,0
443.19,2,10.0.0.2,10.0.0.100,17,3,52.72,47878.32,908.2,4.13,1,3,0
171.79,3,10.0.0.2,10.0.0.100,6,1,23.9,15480.77,647.7,11.67,1,45,0
719.0,3,172.16.81.67,10.0.0.100,17,5,1385.29,142275.21,102.7,7.65,0,237,1
743.63,2,192.168.139.23,10.0.0.100,6,5,1237.42,171884.48,138.9,2.67,0,431,1
476.09,1,10.0.0.2,10.0.0.100,6,3,49.0,8211.47,167.6,16.0,1,1,0
346.82,3,10.0.0.1,10.0.0.100,6,1,35.02,42252.2,1206.7,24.6,1,41,0
222.36,3,10.0.0.1,10.0.0.100,17,1,100.76,56594.93,561.7,15.3,1,33,0
83.22,2,10.0.0.3,10.0.0.100,6,3,11.13,668.55,60.1,29.91,1,2,0
198.72,3,10.0.0.1,10.0.0.100,17,2,25.15,13766.77,547.4,26.42,1,3,0
204.26,1,10.0.0.1,10.0.0.100,6,1,43.38,39469.57,909.9,25.57,0,8,0
748.53,3,192.168.132.79,10.0.0.100,6,5,204.36,15655.51,76.6,2.43,0,163,1
753.66,2,192.168.109.157,10.0.0.100,6,5,1973.92,275373.84,139.5,2.12,0,457,1
688.1,3,172.16.114.238,10.0.0.100,17,4,1721.0,891154.81,517.8,3.68,1,77,1
186.71,2,10.0.0.2,10.0.0.100,17,3,53.91,3813.87,70.7,13.14,0,1,0
536.3,1,10.0.0.1,10.0.0.100,17,1,32.67,20815.25,637.2,24.85,1,42,0
752.46,3,192.168.188.228,10.0.0.100,6,5,1065.66,139877.19,131.3,2.8,0,1,1
587.12,2,10.0.0.1,10.0.0.100,6,2,27.98,29019.49,1037.1,23.0,1,3,0
542.99,3,10.0.0.1,10.0.0.100,6,2,73.77,62105.29,841.9,26.75,1,1,0
442.22,1,10.0.0.3,10.0.0.100,6,1,17.81,15084.01,846.9,28.67,1,19,0
7.0,2,10.0.0.2,10.0.0.100,17,2,52.54,11773.86,224.1,7.08,1,2,0
593.75,3,10.0.0.2,10.0.0.100,6,1,50.67,11191.2,220.8,15.24,1,21,0
672.51,1,10.0.0.1,10.0.0.100,17,1,14.26,7552.16,529.7,23.5,1,22,0
485.32,2,10.0.0.2,10.0.0.100,17,1,318.72,234673.53,736.3,8.04,1,27,0
63.81,2,10.0.0.3,10.0.0.100,17,1,76.99,74006.91,961.3,1.61,1,43,0
738.19,1,192.168.17.1,10.0.0.100,6,4,1473.17,110306.38,74.9,5.1,0,262,1
292.01,2,10.0.0.1,10.0.0.100,6,3,21.97,3636.86,165.6,12.43,1,2,0
755.24,2,192.168.116.79,10.0.0.100,6,4,704.03,67708.77,96.2,1.75,0,261,1
704.69,2,172.16.35.184,10.0.0.100,17,5,2697.96,1028268.13,381.1,1.94,0,58,1
22.9,3,10.0.0.1,10.0.0.100,6,3,426.11,433959.81,1018.4,19.46,1,3,0
556.76,1,10.0.0.2,10.0.0.100,17,3,38.62,52030.05,1347.1,14.68,1,2,0
183.88,1,10.0.0.3,10.0.0.100,6,2,78.85,45326.94,574.8,28.61,1,3,0
492.15,3,10.0.0.1,10.0.0.100,6,2,27.09,6296.68,232.4,27.93,1,2,0
755.07,2,192.168.99.74,10.0.0.100,6,4,1794.43,160696.52,89.6,3.3,0,493,1
143.15,3,10.0.0.3,10.0.0.100,17,2,43.17,29675.33,687.4,1.59,1,3,0
736.25,1,192.168.59.54,10.0.0.100,6,4,259.82,24224.33,93.2,3.99,0,314,1
758.89,2,192.168.190.101,10.0.0.100,6,4,1117.95,75096.45,67.2,0.36,0,371,1
539.62,3,10.0.0.3,10.0.0.100,6,3,66.58,83431.88,1253.0,4.68,1,1,0
734.13,2,192.168.8.4,10.0.0.100,6,4,696.97,69321.99,99.5,1.46,0,363,1
187.09,3,10.0.0.1,10.0.0.100,17,1,44.82,53774.79,1199.9,4.94,1,25,0
759.11,3,192.168.97.84,10.0.0.100,6,4,813.07,76187.59,93.7,5.28,0,49,1
284.44,3,10.0.0.1,10.0.0.100,17,1,10.04,1832.73,182.5,14.14,1,37,0
483.13,3,10.0.0.3,10.0.0.100,6,3,51.93,60366.96,1162.4,25.63,1,2,0
321.76,2,10.0.0.1,10.0.0.100,17,2,21.29,1360.83,63.9,26.03,1,2,0
326.93,2,10.0.0.1,10.0.0.100,6,2,545.36,195566.77,358.6,19.14,1,2,0
750.81,2,192.168.31.213,10.0.0.100,6,4,1411.29,117321.84,83.1,1.61,0,33,1
713.57,2,172.16.104.236,10.0.0.100,17,5,1213.26,138080.61,113.8,1.43,0,2,1
655.11,3,10.0.0.1,10.0.0.100,6,2,100.1,124949.07,1248.3,2.41,1,1,0
704.27,3,172.16.126.139,10.0.0.100,17,4,2794.87,1250780.93,447.5,2.62,0,229,1
456.8,3,10.0.0.3,10.0.0.100,6,1,87.36,93596.35,1071.3,4.85,1,30,0
546.63,2,10.0.0.2,10.0.0.100,6,3,47.24,9822.31,207.9,10.99,1,2,0
719.38,2,172.16.133.236,10.0.0.100,17,5,1524.72,664221.97,435.6,3.24,0,42,1
709.39,2,172.16.19.39,10.0.0.100,17,5,417.28,66531.58,159.4,1.04,1,3,1
111.03,3,10.0.0.1,10.0.0.100,6,1,84.55,84037.87,994.0,29.8,1,5,0
726.66,3,192.168.224.123,10.0.0.100,6,4,293.18,23702.89,80.8,1.74,0,207,1
387.45,3,10.0.0.3,10.0.0.100,6,2,95.26,81202.22,852.4,14.96,1,3,0
673.43,2,10.0.0.1,10.0.0.100,17,2,16.52,23348.23,1413.1,8.13,1,1,0
257.42,1,10.0.0.3,10.0.0.100,17,3,57.7,14253.23,247.0,6.32,1,1,0
675.8,1,172.16.128.245,10.0.0.100,17,5,253.89,66740.62,262.9,1.57,0,360,1
65.81,2,10.0.0.3,10.0.0.100,17,1,41.28,6329.46,153.3,24.82,1,37,0
202.65,3,10.0.0.3,10.0.0.100,6,3,37.77,26054.84,689.7,13.41,1,1,0
746.72,1,192.168.144.68,10.0.0.100,6,5,2070.96,211760.72,102.3,1.21,0,3,1
141.66,1,10.0.0.2,10.0.0.100,6,1,45.78,6156.96,134.5,11.14,1,38,0
469.18,1,10.0.0.1,10.0.0.100,17,2,26.68,2654.27,99.5,21.01,1,2,0
391.7,2,10.0.0.2,10.0.0.100,6,3,112.7,101554.12,901.1,15.52,1,3,0
737.15,2,192.168.167.175,10.0.0.100,6,5,2385.05,136611.91,57.3,4.42,0,32,1
709.59,1,172.16.203.237,10.0.0.100,17,4,1386.71,709968.24,512.0,3.43,0,155,1
460.66,2,10.0.0.1,10.0.0.100,6,3,19.21,23085.58,1202.0,20.76,1,1,0
755.53,3,192.168.69.209,10.0.0.100,6,4,1892.81,120663.85,63.7,5.32,0,373,1
525.98,3,10.0.0.1,10.0.0.100,17,3,43.26,3230.46,74.7,4.1,1,1,0
339.49,2,10.0.0.2,10.0.0.100,17,2,46.39,7768.21,167.5,22.06,1,3,0
735.79,2,192.168.43.88,10.0.0.100,6,5,1270.3,80770.11,63.6,2.78,0,255,1
683.99,1,172.16.151.37,10.0.0.100,17,5,415.21,99614.44,239.9,0.92,0,3,1
528.62,1,10.0.0.3,10.0.0.100,6,3,62.29,50515.26,810.9,19.36,1,1,0
521.06,3,10.0.0.3,10.0.0.100,6,3,314.11,306510.94,975.8,5.45,1,2,0
46.43,2,10.0.0.1,10.0.0.100,6,3,71.55,85043.28,1188.6,29.79,1,3,0
96.21,3,10.0.0.3,10.0.0.100,17,1,32.71,3580.61,109.5,10.34,1,27,0
141.75,2,10.0.0.1,10.0.0.100,6,3,60.46,53742.02,888.8,25.65,1,1,0
265.97,2,10.0.0.3,10.0.0.100,17,1,17.1,2144.52,125.4,4.02,1,43,0
38.36,2,10.0.0.1,10.0.0.100,6,3,33.51,8639.91,257.8,15.07,0,2,0
702.46,3,172.16.253.222,10.0.0.100,17,5,370.57,102491.89,276.6,4.14,0,73,1
30.49,1,10.0.0.3,10.0.0.100,17,2,18.81,15142.94,805.2,20.0,1,2,0
39.3,1,10.0.0.1,10.0.0.100,6,2,118.77,110722.95,932.2,11.52,1,3,0
322.32,1,10.0.0.1,10.0.0.100,6,2,45.96,62069.4,1350.6,17.6,1,1,0
641.7,3,10.0.0.1,10.0.0.100,17,2,91.03,119157.2,1308.9,24.46,1,3,0
168.36,3,10.0.0.2,10.0.0.100,17,1,10.62,1558.19,146.8,21.82,1,30,0
409.42,2,10.0.0.2,10.0.0.100,6,2,118.99,142929.7,1201.2,23.27,1,1,0
371.31,2,10.0.0.1,10.0.0.100,6,2,61.24,47261.44,771.7,6.06,1,2,0
650.31,1,10.0.0.2,10.0.0.100,17,1,58.05,8673.21,149.4,5.07,1,13,0
708.13,3,172.16.148.145,10.0.0.100,17,4,1992.45,160139.14,80.4,6.78,0,61,1
723.44,2,192.168.164.115,10.0.0.100,6,5,2135.29,172363.68,80.7,1.1,0,155,1
324.58,1,10.0.0.3,10.0.0.100,6,2,42.62,8412.02,197.4,14.08,1,1,0
448.99,2,10.0.0.1,10.0.0.100,17,2,94.68,70728.86,747.0,17.87,1,1,0
700.11,3,172.16.255.203,10.0.0.100,17,5,723.59,331975.46,458.8,6.36,0,244,1
467.9,1,10.0.0.2,10.0.0.100,17,1,33.64,7572.24,225.1,20.89,1,9,0
11.36,1,10.0.0.1,10.0.0.100,6,2,161.56,49774.98,308.1,9.7,1,2,0
515.87,3,10.0.0.3,10.0.0.100,17,1,108.07,102784.75,951.1,11.93,1,17,0
694.56,1,172.16.250.99,10.0.0.100,17,5,2579.3,182008.09,70.6,7.97,0,3,1
450.91,1,10.0.0.2,10.0.0.100,6,1,48.92,69507.21,1421.0,16.15,0,38,0
689.23,2,172.16.74.252,10.0.0.100,17,5,738.67,194983.04,264.0,2.61,0,279,1
259.26,2,10.0.0.2,10.0.0.100,6,3,29.61,4911.41,165.9,6.32,0,1,0
236.63,3,10.0.0.2,10.0.0.100,17,3,68.41,51151.27,747.7,9.1,1,1,0
418.32,2,10.0.0.2,10.0.0.100,17,2,38.92,6380.94,164.0,23.68,1,1,0
743.41,1,192.168.43.110,10.0.0.100,6,4,1160.52,157897.7,136.1,5.88,0,341,1
761.11,2,192.168.187.67,10.0.0.100,6,4,798.84,59201.25,74.1,1.42,0,107,1
484.32,2,10.0.0.1,10.0.0.100,6,2,41.0,32878.04,801.9,3.74,1,2,0
726.7,1,192.168.93.218,10.0.0.100,6,4,2441.88,287742.49,117.8,1.72,0,229,1
42.88,1,10.0.0.2,10.0.0.100,17,3,110.59,134543.59,1216.6,21.02,1,1,0
436.39,1,10.0.0.1,10.0.0.100,6,1,53.82,32891.26,611.1,19.58,1,23,0
470.56,3,10.0.0.2,10.0.0.100,17,3,61.32,85082.94,1387.5,16.51,1,3,0
769.61,1,192.168.243.96,10.0.0.100,6,4,1323.68,71617.7,54.1,3.32,0,2,1
125.57,2,10.0.0.1,10.0.0.100,17,2,30.52,7926.27,259.7,3.6,1,1,0
442.42,1,10.0.0.1,10.0.0.100,6,1,32.54,2303.66,70.8,17.38,1,24,0
563.01,1,10.0.0.1,10.0.0.100,17,1,53.74,3799.89,70.7,24.04,1,36,0
708.08,1,172.16.236.71,10.0.0.100,17,4,1562.16,592725.62,379.4,5.87,0,3,1
356.07,3,10.0.0.1,10.0.0.100,17,3,35.76,8903.04,249.0,28.7,1,1,0
373.1,1,10.0.0.3,10.0.0.100,17,3,15.73,9845.51,625.8,11.51,1,2,0
6.16,1,10.0.0.2,10.0.0.100,17,2,48.18,11552.21,239.8,25.89,0,1,0
336.55,3,10.0.0.1,10.0.0.100,17,2,73.72,43863.73,595.0,10.17,1,1,0
658.26,3,10.0.0.1,10.0.0.100,6,1,50.52,39198.87,775.9,13.84,1,13,0
23.46,3,10.0.0.2,10.0.0.100,17,2,27.7,2114.0,76.3,13.01,1,1,0
263.79,2,10.0.0.2,10.0.0.100,6,1,18.01,2065.37,114.7,21.34,1,13,0
253.05,1,10.0.0.2,10.0.0.100,17,2,32.23,43235.93,1341.3,3.05,1,3,0
579.96,2,10.0.0.1,10.0.0.100,6,3,14.61,20998.65,1437.4,29.47,1,2,0
757.83,3,192.168.217.41,10.0.0.100,6,5,723.65,41130.85,56.8,1.45,0,1,1
729.13,2,192.168.108.184,10.0.0.100,6,5,2497.28,178986.08,71.7,3.89,0,213,1
701.9,2,172.16.124.139,10.0.0.100,17,5,2005.94,457620.48,228.1,0.43,0,151,1
520.89,1,10.0.0.2,10.0.0.100,6,3,84.17,48193.18,572.5,0.76,1,2,0
631.37,2,10.0.0.1,10.0.0.100,6,3,76.86,52447.49,682.4,0.88,1,1,0
394.43,3,10.0.0.2,10.0.0.100,6,2,31.17,17111.32,549.0,11.79,1,1,0
705.37,2,172.16.11.79,10.0.0.100,17,4,2123.48,491623.3,231.5,4.59,0,237,1
728.98,1,192.168.99.98,10.0.0.100,6,4,2179.73,251517.78,115.4,2.39,0,246,1
759.25,3,192.168.127.2,10.0.0.100,6,4,1315.41,92768.85,70.5,3.87,0,397,1
735.4,2,192.168.183.85,10.0.0.100,6,4,2427.89,288954.7,119.0,5.83,0,241,1
89.81,2,10.0.0.3,10.0.0.100,17,2,18.82,9979.84,530.2,22.64,1,2,0
377.77,3,10.0.0.3,10.0.0.100,6,2,54.69,70225.12,1284.1,18.48,0,3,0
762.09,3,192.168.89.181,10.0.0.100,6,5,1592.66,114500.32,71.9,2.65,0,121,1
200.65,2,10.0.0.3,10.0.0.100,6,3,39.1,9345.49,239.0,5.07,1,1,0
571.08,3,10.0.0.3,10.0.0.100,6,1,57.77,8854.24,153.3,25.24,1,35,0
728.34,3,192.168.229.232,10.0.0.100,6,4,511.47,67699.34,132.4,0.87,0,214,1
701.85,3,172.16.210.253,10.0.0.100,17,4,1828.47,729129.9,398.8,2.38,0,2,1
731.71,2,192.168.40.189,10.0.0.100,6,4,2198.94,125742.19,57.2,5.9,0,246,1
766.86,2,192.168.23.157,10.0.0.100,6,5,1892.3,126278.39,66.7,2.24,0,47,1
